datetime_et,open,high,low,close,volume,is_or
2026-02-25 05:55:00,104.497774,104.497774,104.497774,104.497774,103,0
2026-02-25 05:56:00,104.49386,104.497774,104.49386,104.497774,327,0
2026-02-25 05:57:00,104.497774,104.497774,104.497774,104.497774,73,0
2026-02-25 05:58:00,104.497774,104.497774,104.49386,104.49386,735,0
2026-02-25 05:59:00,104.497774,104.497774,104.497774,104.497774,50,0
2026-02-25 06:00:00,104.49386,104.497774,104.49386,104.49386,52,1
2026-02-25 06:01:00,104.497774,104.501688,104.497774,104.497774,338,1
2026-02-25 06:02:00,104.49386,104.501688,104.49386,104.497774,329,1
2026-02-25 06:03:00,104.497774,104.497774,104.497774,104.497774,152,1
2026-02-25 06:04:00,104.49386,104.49386,104.49386,104.49386,476,1
2026-02-25 06:05:00,104.49386,104.49386,104.49386,104.49386,166,0
2026-02-25 06:06:00,104.49386,104.497774,104.49386,104.497774,7,0
2026-02-25 06:07:00,104.49386,104.49386,104.49386,104.49386,125,0
2026-02-25 06:08:00,104.49386,104.49386,104.49386,104.49386,3,0
2026-02-25 06:09:00,104.49386,104.49386,104.49386,104.49386,0,0
2026-02-25 06:10:00,104.49386,104.497774,104.49386,104.497774,7,0
2026-02-25 06:11:00,104.49386,104.497774,104.49386,104.497774,0,0
2026-02-25 06:12:00,104.49386,104.49386,104.49386,104.49386,1,0
2026-02-25 06:13:00,104.497774,104.497774,104.497774,104.497774,1,0
2026-02-25 06:14:00,104.49386,104.497774,104.49386,104.497774,55,0
2026-02-26 05:55:00,104.509517,104.509517,104.509517,104.509517,0,0
2026-02-26 05:56:00,104.509517,104.509517,104.509517,104.509517,0,0
2026-02-26 05:57:00,104.505603,104.505603,104.505603,104.505603,12,0
2026-02-26 05:58:00,104.505603,104.505603,104.505603,104.505603,50,0
2026-02-26 05:59:00,104.505603,104.505603,104.505603,104.505603,158,0
2026-02-26 06:00:00,104.505603,104.505603,104.505603,104.505603,1,1
2026-02-26 06:01:00,104.505603,104.505603,104.505603,104.505603,0,1
2026-02-26 06:02:00,104.505603,104.505603,104.505603,104.505603,1,1
2026-02-26 06:03:00,104.505603,104.505603,104.501688,104.501688,83,1
2026-02-26 06:04:00,104.505603,104.505603,104.501688,104.501688,0,1
2026-02-26 06:05:00,104.501688,104.501688,104.501688,104.501688,4,0
2026-02-26 06:06:00,104.501688,104.501688,104.501688,104.501688,0,0
2026-02-26 06:07:00,104.505603,104.505603,104.505603,104.505603,1,0
2026-02-26 06:08:00,104.505603,104.505603,104.505603,104.505603,1,0
2026-02-26 06:09:00,104.505603,104.505603,104.505603,104.505603,0,0
2026-02-26 06:10:00,104.505603,104.505603,104.505603,104.505603,1,0
2026-02-26 06:11:00,104.505603,104.505603,104.505603,104.505603,0,0
2026-02-26 06:12:00,104.505603,104.505603,104.505603,104.505603,1,0
2026-02-26 06:13:00,104.505603,104.505603,104.505603,104.505603,244,0
2026-02-26 06:14:00,104.505603,104.505603,104.505603,104.505603,1,0
2026-02-27 05:55:00,104.626943,104.626943,104.626943,104.626943,0,0
2026-02-27 05:56:00,104.626943,104.626943,104.626943,104.626943,0,0
2026-02-27 05:57:00,104.626943,104.626943,104.626943,104.626943,0,0
2026-02-27 05:58:00,104.626943,104.626943,104.626943,104.626943,0,0
