datetime_et,open,high,low,close,volume,is_or
2026-02-25 09:25:00,6983.415886,6983.919776,6982.408105,6982.911996,686,0
2026-02-25 09:26:00,6982.660051,6983.163941,6982.15616,6983.163941,603,0
2026-02-25 09:27:00,6983.415886,6983.919776,6982.660051,6983.919776,873,0
2026-02-25 09:28:00,6983.919776,6986.439228,6983.919776,6984.927557,1457,0
2026-02-25 09:29:00,6984.675612,6985.431447,6983.415886,6984.423667,2068,0
2026-02-25 09:30:00,6984.423667,6993.745638,6983.667831,6992.233967,13611,1
2026-02-25 09:31:00,6992.233967,6995.257309,6988.706734,6990.218405,10787,1
2026-02-25 09:32:00,6990.218405,6992.233967,6988.95868,6989.210625,8272,1
2026-02-25 09:33:00,6989.46257,6991.730076,6988.706734,6991.226186,4909,1
2026-02-25 09:34:00,6991.226186,6992.989802,6990.470351,6991.226186,4712,1
2026-02-25 09:35:00,6991.226186,6993.241747,6990.218405,6991.982021,4018,0
2026-02-25 09:36:00,6991.982021,6994.501473,6989.96646,6994.249528,4443,0
2026-02-25 09:37:00,6994.249528,6997.020925,6993.241747,6993.241747,5373,0
2026-02-25 09:38:00,6993.493692,6994.501473,6991.730076,6992.233967,3993,0
2026-02-25 09:39:00,6992.485912,6995.257309,6991.478131,6993.997583,3803,0
2026-02-25 09:40:00,6994.249528,6996.013144,6991.982021,6995.257309,5417,0
2026-02-25 09:41:00,6995.257309,6996.013144,6992.485912,6992.989802,3630,0
2026-02-25 09:42:00,6992.989802,6994.249528,6989.210625,6989.96646,3826,0
2026-02-25 09:43:00,6989.96646,6994.501473,6988.95868,6992.737857,4992,0
2026-02-25 09:44:00,6992.737857,6993.997583,6991.226186,6991.982021,2775,0
2026-02-26 09:25:00,7019.192099,7019.192099,7016.924592,7017.428482,1025,0
2026-02-26 09:26:00,7017.176537,7018.436263,7016.924592,7017.176537,486,0
2026-02-26 09:27:00,7016.924592,7016.924592,7013.649305,7014.657086,1705,0
2026-02-26 09:28:00,7014.405141,7016.420702,7013.39736,7015.664866,1686,0
2026-02-26 09:29:00,7015.412921,7016.672647,7015.160976,7015.412921,1829,0
2026-02-26 09:30:00,7015.160976,7015.412921,7004.579279,7005.58706,15137,1
2026-02-26 09:31:00,7005.335115,7010.374018,7003.823444,7008.358457,9278,1
2026-02-26 09:32:00,7008.610402,7010.625963,7004.327334,7004.831225,6322,1
2026-02-26 09:33:00,7005.08317,7007.350676,7003.319554,7004.075389,5381,1
2026-02-26 09:34:00,7004.075389,7006.594841,7002.059828,7004.579279,6107,1
2026-02-26 09:35:00,7004.831225,7007.854566,7003.319554,7004.831225,6739,0
