datetime_et,open,high,low,close,volume,is_or
2026-02-25 17:55:00,0.00643,0.00643,0.006429,0.006429,141,0
2026-02-25 17:56:00,0.006429,0.006429,0.006429,0.006429,45,0
2026-02-25 17:57:00,0.006429,0.006429,0.006427,0.006428,105,0
2026-02-25 17:58:00,0.006428,0.00643,0.006428,0.006429,50,0
2026-02-25 17:59:00,0.006429,0.00643,0.006429,0.00643,33,0
2026-02-25 18:00:00,0.006429,0.006431,0.006429,0.006431,183,1
2026-02-25 18:01:00,0.006431,0.006432,0.006429,0.006429,177,1
2026-02-25 18:02:00,0.006429,0.00643,0.006428,0.006429,64,1
2026-02-25 18:03:00,0.006429,0.006429,0.006427,0.006427,218,1
2026-02-25 18:04:00,0.006427,0.006428,0.006426,0.006427,143,1
2026-02-25 18:05:00,0.006427,0.006428,0.006427,0.006428,60,0
2026-02-25 18:06:00,0.006427,0.006429,0.006427,0.006429,43,0
2026-02-25 18:07:00,0.006429,0.00643,0.006429,0.00643,91,0
2026-02-25 18:08:00,0.00643,0.006431,0.00643,0.00643,112,0
2026-02-25 18:09:00,0.00643,0.006431,0.00643,0.00643,71,0
2026-02-25 18:10:00,0.006431,0.006431,0.00643,0.00643,31,0
2026-02-25 18:11:00,0.006431,0.006432,0.00643,0.006431,212,0
2026-02-25 18:12:00,0.006431,0.006431,0.006431,0.006431,68,0
2026-02-25 18:13:00,0.006431,0.006433,0.00643,0.00643,227,0
2026-02-25 18:14:00,0.00643,0.00643,0.00643,0.00643,38,0
2026-02-26 17:55:00,0.006441,0.006442,0.006441,0.006442,44,0
2026-02-26 17:56:00,0.006442,0.006443,0.006442,0.006443,121,0
2026-02-26 17:57:00,0.006443,0.006443,0.006442,0.006442,84,0
2026-02-26 17:58:00,0.006442,0.006442,0.006441,0.006441,74,0
2026-02-26 17:59:00,0.006442,0.006442,0.006441,0.006442,46,0
2026-02-26 18:00:00,0.006442,0.006442,0.006439,0.00644,371,1
2026-02-26 18:01:00,0.006441,0.006441,0.006439,0.006439,137,1
2026-02-26 18:02:00,0.006439,0.00644,0.006438,0.00644,100,1
2026-02-26 18:03:00,0.00644,0.006441,0.006439,0.006439,52,1
2026-02-26 18:04:00,0.006439,0.006441,0.006439,0.00644,123,1
2026-02-26 18:05:00,0.00644,0.00644,0.006439,0.006439,45,0
2026-02-26 18:06:00,0.006439,0.006439,0.006438,0.006438,61,0
2026-02-26 18:07:00,0.006438,0.006438,0.006438,0.006438,61,0
2026-02-26 18:08:00,0.006438,0.006438,0.006437,0.006438,189,0
2026-02-26 18:09:00,0.006438,0.006438,0.006437,0.006437,46,0
2026-02-26 18:10:00,0.006437,0.006439,0.006437,0.006439,132,0
2026-02-26 18:11:00,0.006439,0.006439,0.006438,0.006438,82,0
2026-02-26 18:12:00,0.006438,0.006439,0.006438,0.006439,45,0
2026-02-26 18:13:00,0.006438,0.006441,0.006438,0.006441,84,0
2026-02-26 18:14:00,0.006441,0.006441,0.00644,0.006441,61,0
2026-03-01 17:55:00,0.006409,0.006411,0.006408,0.00641,460,0
2026-03-01 17:56:00,0.00641,0.006411,0.00641,0.00641,77,0
2026-03-01 17:57:00,0.00641,0.00641,0.006409,0.006409,28,0
2026-03-01 17:58:00,0.006409,0.00641,0.006408,0.00641,79,0
2026-03-01 17:59:00,0.00641,0.00641,0.006409,0.00641,28,0
2026-03-01 18:00:00,0.006409,0.006411,0.006409,0.006409,301,1
2026-03-01 18:01:00,0.006409,0.00641,0.006408,0.006408,231,1
2026-03-01 18:02:00,0.006408,0.006408,0.006407,0.006407,251,1
2026-03-01 18:03:00,0.006407,0.006407,0.006405,0.006406,372,1
2026-03-01 18:04:00,0.006406,0.006407,0.006403,0.006407,502,1
2026-03-01 18:05:00,0.006407,0.006407,0.006405,0.006405,176,0
2026-03-01 18:06:00,0.006405,0.006406,0.006404,0.006404,142,0
2026-03-01 18:07:00,0.006404,0.006404,0.006403,0.006404,369,0
2026-03-01 18:08:00,0.006404,0.006407,0.006404,0.006406,92,0
