datetime_et,open,high,low,close,volume,is_or
2026-02-25 05:55:00,117.524215,117.524215,117.493041,117.524215,0,0
2026-02-25 05:56:00,117.524215,117.524215,117.493041,117.524215,0,0
2026-02-25 05:57:00,117.555388,117.586562,117.555388,117.555388,95,0
2026-02-25 05:58:00,117.524215,117.524215,117.524215,117.524215,1,0
2026-02-25 05:59:00,117.524215,117.524215,117.524215,117.524215,1,0
2026-02-25 06:00:00,117.555388,117.555388,117.524215,117.524215,25,1
2026-02-25 06:01:00,117.555388,117.555388,117.524215,117.524215,46,1
2026-02-25 06:02:00,117.555388,117.555388,117.524215,117.524215,94,1
2026-02-25 06:03:00,117.524215,117.524215,117.524215,117.524215,25,1
2026-02-25 06:04:00,117.524215,117.524215,117.524215,117.524215,0,1
2026-02-25 06:05:00,117.493041,117.493041,117.493041,117.493041,138,0
2026-02-25 06:06:00,117.493041,117.493041,117.493041,117.493041,61,0
2026-02-25 06:07:00,117.493041,117.493041,117.493041,117.493041,0,0
2026-02-25 06:08:00,117.524215,117.524215,117.493041,117.493041,25,0
2026-02-25 06:09:00,117.524215,117.524215,117.493041,117.493041,0,0
2026-02-25 06:10:00,117.493041,117.493041,117.493041,117.493041,13,0
2026-02-25 06:11:00,117.493041,117.493041,117.493041,117.493041,53,0
2026-02-25 06:12:00,117.493041,117.493041,117.493041,117.493041,5,0
2026-02-25 06:13:00,117.493041,117.493041,117.493041,117.493041,0,0
2026-02-25 06:14:00,117.493041,117.493041,117.493041,117.493041,0,0
2026-02-26 05:55:00,117.586562,117.586562,117.586562,117.586562,0,0
2026-02-26 05:56:00,117.555388,117.555388,117.555388,117.555388,1,0
2026-02-26 05:57:00,117.555388,117.555388,117.555388,117.555388,0,0
2026-02-26 05:58:00,117.555388,117.555388,117.555388,117.555388,256,0
2026-02-26 05:59:00,117.555388,117.555388,117.555388,117.555388,0,0
2026-02-26 06:00:00,117.555388,117.555388,117.555388,117.555388,19,1
2026-02-26 06:01:00,117.555388,117.555388,117.555388,117.555388,1,1
2026-02-26 06:02:00,117.555388,117.555388,117.555388,117.555388,0,1
2026-02-26 06:03:00,117.555388,117.555388,117.555388,117.555388,2,1
2026-02-26 06:04:00,117.555388,117.555388,117.555388,117.555388,5,1
2026-02-26 06:05:00,117.555388,117.555388,117.555388,117.555388,0,0
2026-02-26 06:06:00,117.555388,117.555388,117.555388,117.555388,0,0
2026-02-26 06:07:00,117.555388,117.555388,117.555388,117.555388,0,0
2026-02-26 06:08:00,117.555388,117.555388,117.555388,117.555388,0,0
2026-02-26 06:09:00,117.555388,117.555388,117.555388,117.555388,0,0
2026-02-26 06:10:00,117.555388,117.555388,117.555388,117.555388,87,0
2026-02-26 06:11:00,117.555388,117.555388,117.555388,117.555388,23,0
2026-02-26 06:12:00,117.555388,117.555388,117.555388,117.555388,0,0
2026-02-26 06:13:00,117.555388,117.555388,117.555388,117.555388,0,0
2026-02-26 06:14:00,117.555388,117.555388,117.555388,117.555388,0,0
2026-02-27 05:55:00,118.334727,118.334727,118.334727,118.334727,0,0
2026-02-27 05:56:00,118.303553,118.303553,118.303553,118.303553,16,0
2026-02-27 05:57:00,118.303553,118.303553,118.303553,118.303553,1,0
2026-02-27 05:58:00,118.303553,118.303553,118.303553,118.303553,0,0
2026-02-27 05:59:00,118.303553,118.303553,118.303553,118.303553,0,0
2026-02-27 06:00:00,118.303553,118.334727,118.303553,118.303553,10,1
2026-02-27 06:01:00,118.334727,118.334727,118.303553,118.303553,13,1
2026-02-27 06:02:00,118.334727,118.334727,118.334727,118.334727,2,1
2026-02-27 06:03:00,118.303553,118.303553,118.303553,118.303553,16,1
2026-02-27 06:04:00,118.303553,118.303553,118.303553,118.303553,0,1
2026-02-27 06:05:00,118.303553,118.303553,118.303553,118.303553,2,0
2026-02-27 06:06:00,118.303553,118.303553,118.303553,118.303553,2,0
2026-02-27 06:07:00,118.303553,118.303553,118.303553,118.303553,0,0
2026-02-27 06:08:00,118.303553,118.303553,118.303553,118.303553,0,0
2026-02-27 06:09:00,118.303553,118.303553,118.303553,118.303553,27,0
2026-02-27 06:10:00,118.303553,118.303553,118.303553,118.303553,0,0
2026-02-27 06:11:00,118.303553,118.334727,118.303553,118.334727,14,0
2026-02-27 06:12:00,118.303553,118.303553,118.303553,118.303553,11,0
2026-02-27 06:13:00,118.303553,118.303553,118.303553,118.303553,0,0
2026-02-27 06:14:00,118.303553,118.303553,118.303553,118.303553,7,0
2026-03-02 05:55:00,118.521768,118.521768,118.521768,118.521768,0,0
2026-03-02 05:56:00,118.521768,118.521768,118.521768,118.521768,0,0
2026-03-02 05:57:00,118.521768,118.521768,118.521768,118.521768,0,0
2026-03-02 05:58:00,118.521768,118.521768,118.521768,118.521768,0,0
2026-03-02 05:59:00,118.521768,118.521768,118.521768,118.521768,0,0
2026-03-02 06:00:00,118.521768,118.521768,118.521768,118.521768,0,1
2026-03-02 06:01:00,118.521768,118.521768,118.521768,118.521768,0,1
2026-03-02 06:02:00,118.521768,118.521768,118.521768,118.521768,0,1
2026-03-02 06:03:00,118.521768,118.521768,118.521768,118.521768,0,1
2026-03-02 06:04:00,118.334727,118.334727,118.334727,118.334727,1,1
2026-03-02 06:05:00,118.334727,118.334727,118.334727,118.334727,0,0
2026-03-02 06:06:00,118.303553,118.303553,118.303553,118.303553,18,0
2026-03-02 06:07:00,118.27238,118.27238,118.27238,118.27238,1,0
2026-03-02 06:08:00,118.27238,118.27238,118.27238,118.27238,1,0
2026-03-02 06:09:00,118.27238,118.27238,118.27238,118.27238,0,0
2026-03-02 06:10:00,118.27238,118.27238,118.27238,118.27238,0,0
