datetime_et,open,high,low,close,volume,is_or
2026-02-25 02:55:00,5201.8,5203.8,5201.7,5203.1,165,0
2026-02-25 02:56:00,5203.1,5205.4,5203.1,5204.5,155,0
2026-02-25 02:57:00,5204.8,5205.6,5204.1,5205.1,100,0
2026-02-25 02:58:00,5205.1,5205.1,5203.5,5203.8,74,0
2026-02-25 02:59:00,5203.7,5203.7,5202.5,5203.7,104,0
2026-02-25 03:00:00,5203.6,5209.5,5203.4,5208.0,374,1
2026-02-25 03:01:00,5208.1,5209.3,5207.5,5208.5,200,1
2026-02-25 03:02:00,5208.8,5208.8,5205.7,5206.4,193,1
2026-02-25 03:03:00,5206.2,5206.2,5205.3,5205.6,68,1
2026-02-25 03:04:00,5205.4,5208.4,5205.0,5207.1,107,1
2026-02-25 03:05:00,5207.2,5207.9,5205.4,5205.8,80,0
2026-02-25 03:06:00,5206.0,5206.5,5205.3,5205.9,95,0
2026-02-25 03:07:00,5205.9,5206.9,5205.5,5206.3,42,0
2026-02-25 03:08:00,5206.4,5207.4,5205.3,5207.4,79,0
2026-02-25 03:09:00,5207.3,5207.4,5205.0,5205.9,102,0
2026-02-25 03:10:00,5205.8,5207.5,5205.3,5206.9,76,0
2026-02-25 03:11:00,5206.6,5207.3,5205.8,5206.4,60,0
2026-02-25 03:12:00,5206.6,5207.9,5206.4,5207.5,80,0
2026-02-25 03:13:00,5207.5,5208.8,5206.5,5206.9,128,0
2026-02-25 03:14:00,5207.0,5207.6,5206.1,5206.1,81,0
2026-02-26 02:55:00,5200.4,5203.3,5200.3,5202.3,236,0
2026-02-26 02:56:00,5202.2,5203.5,5202.0,5202.9,92,0
2026-02-26 02:57:00,5203.1,5203.5,5202.6,5203.0,118,0
2026-02-26 02:58:00,5203.0,5203.8,5202.8,5203.8,66,0
2026-02-26 02:59:00,5203.6,5204.9,5202.6,5202.6,202,0
2026-02-26 03:00:00,5202.9,5203.9,5200.0,5200.0,250,1
2026-02-26 03:01:00,5200.3,5201.4,5197.5,5197.6,250,1
2026-02-26 03:02:00,5197.4,5199.9,5196.2,5199.0,475,1
2026-02-26 03:03:00,5199.1,5201.8,5198.8,5200.4,207,1
2026-02-26 03:04:00,5200.6,5200.9,5197.4,5198.4,230,1
2026-02-26 03:05:00,5198.0,5199.3,5196.5,5197.5,158,0
2026-02-26 03:06:00,5197.3,5198.1,5196.7,5197.3,109,0
2026-02-26 03:07:00,5197.4,5198.4,5195.8,5197.2,270,0
2026-02-26 03:08:00,5197.4,5199.2,5195.9,5199.2,145,0
2026-02-26 03:09:00,5199.5,5202.4,5199.2,5200.0,258,0
2026-02-26 03:10:00,5200.8,5201.7,5200.2,5200.5,131,0
2026-02-26 03:11:00,5200.4,5205.7,5200.4,5203.5,295,0
2026-02-26 03:12:00,5203.8,5206.4,5203.3,5206.0,181,0
2026-02-26 03:13:00,5206.2,5206.8,5204.9,5206.3,147,0
2026-02-26 03:14:00,5206.0,5207.7,5204.5,5206.0,242,0
2026-02-27 02:55:00,5196.7,5197.7,5196.5,5197.5,70,0
2026-02-27 02:56:00,5197.5,5199.8,5196.6,5197.1,197,0
2026-02-27 02:57:00,5197.1,5198.1,5196.6,5196.6,127,0
2026-02-27 02:58:00,5196.5,5196.6,5195.0,5195.5,187,0
2026-02-27 02:59:00,5195.5,5195.5,5192.6,5193.1,391,0
2026-02-27 03:00:00,5193.2,5197.9,5193.2,5196.5,391,1
2026-02-27 03:01:00,5196.6,5198.5,5196.6,5197.9,241,1
2026-02-27 03:02:00,5197.7,5198.6,5196.8,5197.9,179,1
2026-02-27 03:03:00,5198.2,5199.3,5196.9,5197.2,162,1
2026-02-27 03:04:00,5197.4,5199.3,5196.8,5197.8,139,1
2026-02-27 03:05:00,5197.9,5198.6,5197.4,5198.0,93,0
2026-02-27 03:06:00,5198.1,5198.7,5196.6,5196.6,80,0
2026-02-27 03:07:00,5196.5,5197.0,5194.3,5196.6,272,0
2026-02-27 03:08:00,5196.6,5197.9,5196.6,5197.6,68,0
2026-02-27 03:09:00,5197.6,5197.9,5196.8,5197.5,54,0
2026-02-27 03:10:00,5197.6,5197.9,5196.7,5196.9,72,0
2026-02-27 03:11:00,5196.8,5197.8,5196.4,5197.8,104,0
2026-02-27 03:12:00,5197.7,5198.0,5195.6,5196.1,61,0
2026-02-27 03:13:00,5196.0,5197.3,5195.6,5196.5,91,0
2026-02-27 03:14:00,5196.3,5196.7,5194.4,5195.4,85,0
2026-03-02 02:55:00,5422.2,5422.2,5418.2,5420.1,405,0
2026-03-02 02:56:00,5420.4,5421.1,5417.2,5417.4,219,0
2026-03-02 02:57:00,5417.2,5419.7,5416.7,5418.0,202,0
2026-03-02 02:58:00,5418.3,5422.5,5417.7,5421.7,204,0
2026-03-02 02:59:00,5421.5,5423.3,5420.0,5423.0,187,0
2026-03-02 03:00:00,5422.9,5426.7,5420.4,5425.0,554,1
2026-03-02 03:01:00,5424.6,5424.9,5419.5,5421.6,334,1
2026-03-02 03:02:00,5420.8,5422.4,5417.6,5419.5,337,1
2026-03-02 03:03:00,5419.2,5421.0,5418.5,5418.5,176,1
2026-03-02 03:04:00,5418.5,5424.5,5418.2,5420.5,299,1
2026-03-02 03:05:00,5420.6,5423.0,5418.8,5422.8,307,0
2026-03-02 03:06:00,5422.6,5424.7,5421.0,5423.2,335,0
2026-03-02 03:07:00,5423.3,5424.4,5422.3,5424.0,156,0
2026-03-02 03:08:00,5423.6,5425.0,5422.0,5423.4,252,0
2026-03-02 03:09:00,5423.4,5428.0,5422.3,5427.2,207,0
2026-03-02 03:10:00,5426.7,5426.7,5423.0,5426.6,270,0
2026-03-02 03:11:00,5425.7,5428.7,5422.6,5423.8,559,0
2026-03-02 03:12:00,5423.6,5424.8,5422.0,5423.1,166,0
2026-03-02 03:13:00,5423.0,5426.1,5422.0,5425.5,315,0
2026-03-02 03:14:00,5425.4,5427.9,5424.5,5425.1,231,0
2026-03-03 02:55:00,5342.9,5344.2,5342.3,5343.8,144,0
2026-03-03 02:56:00,5343.7,5344.5,5340.7,5342.4,275,0
2026-03-03 02:57:00,5342.3,5344.5,5341.8,5342.9,238,0
2026-03-03 02:58:00,5342.9,5343.1,5337.7,5340.8,424,0
2026-03-03 02:59:00,5340.3,5341.3,5339.4,5341.0,255,0
2026-03-03 03:00:00,5340.7,5341.2,5338.2,5339.0,255,1
2026-03-03 03:01:00,5338.8,5343.3,5338.8,5342.2,247,1
2026-03-03 03:02:00,5342.0,5345.1,5341.1,5344.5,274,1
2026-03-03 03:03:00,5344.6,5346.4,5342.8,5344.5,264,1
2026-03-03 03:04:00,5344.4,5346.0,5342.8,5345.4,207,1
2026-03-03 03:05:00,5345.4,5349.0,5344.6,5348.5,432,0
2026-03-03 03:06:00,5348.4,5348.5,5345.9,5346.8,251,0
2026-03-03 03:07:00,5346.7,5346.7,5337.7,5338.8,494,0
2026-03-03 03:08:00,5339.1,5341.7,5337.7,5339.1,291,0
2026-03-03 03:09:00,5339.4,5341.0,5337.7,5339.6,296,0
2026-03-03 03:10:00,5339.7,5340.1,5335.4,5336.7,382,0
2026-03-03 03:11:00,5336.5,5340.6,5336.0,5340.0,253,0
2026-03-03 03:12:00,5339.9,5341.1,5335.5,5336.9,149,0
2026-03-03 03:13:00,5337.2,5338.3,5335.5,5336.3,221,0
2026-03-03 03:14:00,5336.0,5337.3,5333.0,5333.9,279,0
2026-03-04 02:55:00,5181.3,5182.0,5179.1,5180.0,134,0
2026-03-04 02:56:00,5179.9,5180.4,5178.6,5178.6,86,0
2026-03-04 02:57:00,5178.6,5181.2,5178.2,5178.7,157,0
2026-03-04 02:58:00,5179.0,5180.1,5178.4,5180.0,119,0
2026-03-04 02:59:00,5179.9,5180.7,5178.0,5178.0,100,0
2026-03-04 03:00:00,5178.1,5181.9,5176.5,5180.9,384,1
2026-03-04 03:01:00,5181.1,5182.0,5178.6,5180.9,106,1
2026-03-04 03:02:00,5181.6,5181.9,5176.8,5177.4,200,1
2026-03-04 03:03:00,5177.2,5177.5,5171.5,5172.6,545,1
2026-03-04 03:04:00,5172.2,5172.6,5166.5,5166.5,574,1
2026-03-04 03:05:00,5166.4,5168.7,5164.2,5167.7,588,0
2026-03-04 03:06:00,5167.8,5169.8,5165.4,5169.4,281,0
2026-03-04 03:07:00,5169.0,5170.6,5167.1,5169.7,299,0
2026-03-04 03:08:00,5169.7,5169.7,5161.9,5165.1,520,0
2026-03-04 03:09:00,5165.3,5165.3,5157.7,5159.0,535,0
2026-03-04 03:10:00,5158.9,5163.7,5158.8,5160.3,412,0
2026-03-04 03:11:00,5160.6,5163.3,5158.9,5160.5,264,0
2026-03-04 03:12:00,5160.0,5164.5,5159.5,5163.8,242,0
2026-03-04 03:13:00,5163.4,5165.6,5162.3,5162.7,263,0
2026-03-04 03:14:00,5162.4,5167.8,5162.2,5167.0,169,0
2026-03-05 02:55:00,5169.4,5170.6,5168.1,5170.0,98,0
2026-03-05 02:56:00,5170.2,5170.9,5168.9,5170.5,108,0
2026-03-05 02:57:00,5170.8,5172.8,5169.5,5169.7,189,0
2026-03-05 02:58:00,5169.4,5170.4,5167.2,5169.9,214,0
2026-03-05 02:59:00,5170.0,5172.0,5169.1,5171.5,133,0
2026-03-05 03:00:00,5171.4,5172.5,5169.8,5170.4,221,1
2026-03-05 03:01:00,5170.0,5170.1,5167.0,5168.0,225,1
2026-03-05 03:02:00,5168.1,5168.8,5166.1,5167.1,175,1
2026-03-05 03:03:00,5167.1,5167.1,5164.7,5166.4,252,1
2026-03-05 03:04:00,5165.9,5167.7,5163.6,5165.4,251,1
2026-03-05 03:05:00,5165.3,5166.7,5164.7,5164.9,110,0
2026-03-05 03:06:00,5164.7,5165.1,5159.2,5159.5,597,0
2026-03-05 03:07:00,5159.6,5164.3,5159.6,5164.2,394,0
2026-03-05 03:08:00,5164.5,5164.9,5161.1,5162.7,285,0
2026-03-05 03:09:00,5162.4,5163.7,5156.5,5158.0,501,0
2026-03-05 03:10:00,5158.0,5159.5,5156.1,5156.6,186,0
2026-03-05 03:11:00,5156.5,5158.2,5156.4,5157.7,208,0
2026-03-05 03:12:00,5157.4,5157.4,5153.8,5154.5,329,0
2026-03-05 03:13:00,5154.1,5155.1,5152.0,5153.2,286,0
2026-03-05 03:14:00,5153.3,5154.7,5151.0,5151.1,286,0
2026-03-06 02:55:00,5126.1,5127.7,5125.9,5127.4,79,0
2026-03-06 02:56:00,5127.3,5129.0,5127.0,5128.1,201,0
2026-03-06 02:57:00,5127.8,5128.8,5126.8,5127.8,163,0
2026-03-06 02:58:00,5128.1,5129.5,5127.6,5128.5,130,0
2026-03-06 02:59:00,5128.5,5129.1,5127.3,5128.3,92,0
2026-03-06 03:00:00,5128.5,5131.1,5126.1,5128.3,290,1
2026-03-06 03:01:00,5128.3,5129.1,5125.3,5125.3,171,1
2026-03-06 03:02:00,5125.2,5127.0,5123.9,5125.9,166,1
2026-03-06 03:03:00,5125.9,5125.9,5124.7,5125.3,71,1
2026-03-06 03:04:00,5125.3,5127.0,5124.8,5127.0,86,1
2026-03-06 03:05:00,5126.8,5132.4,5126.7,5127.7,438,0
2026-03-06 03:06:00,5127.5,5129.2,5126.7,5128.3,159,0
2026-03-06 03:07:00,5128.2,5129.0,5126.9,5128.1,126,0
2026-03-06 03:08:00,5128.1,5129.4,5126.4,5126.7,120,0
2026-03-06 03:09:00,5126.5,5128.2,5124.2,5125.3,233,0
2026-03-06 03:10:00,5125.3,5125.8,5123.6,5124.4,199,0
2026-03-06 03:11:00,5124.4,5125.1,5123.1,5124.2,91,0
2026-03-06 03:12:00,5124.0,5124.0,5119.7,5120.4,347,0
2026-03-06 03:13:00,5120.0,5124.0,5119.3,5121.8,289,0
2026-03-06 03:14:00,5122.0,5125.3,5122.0,5124.1,158,0
2026-03-09 02:55:00,5107.6,5110.0,5107.3,5108.0,188,0
2026-03-09 02:56:00,5108.1,5110.7,5107.1,5110.7,254,0
2026-03-09 02:57:00,5110.4,5112.2,5108.0,5108.3,272,0
2026-03-09 02:58:00,5108.3,5109.7,5106.6,5108.1,183,0
2026-03-09 02:59:00,5108.6,5109.5,5104.9,5104.9,211,0
2026-03-09 03:00:00,5105.1,5105.1,5100.8,5104.3,620,1
2026-03-09 03:01:00,5104.5,5106.2,5103.1,5103.7,406,1
2026-03-09 03:02:00,5103.7,5106.1,5101.3,5105.3,223,1
2026-03-09 03:03:00,5105.6,5106.1,5095.0,5098.2,479,1
2026-03-09 03:04:00,5098.9,5103.3,5098.6,5101.7,382,1
2026-03-09 03:05:00,5101.4,5101.5,5096.5,5100.9,314,0
2026-03-09 03:06:00,5101.5,5103.2,5100.6,5102.3,175,0
2026-03-09 03:07:00,5102.5,5103.8,5099.4,5101.8,216,0
2026-03-09 03:08:00,5102.5,5105.3,5101.4,5103.9,251,0
2026-03-09 03:09:00,5104.1,5106.0,5103.4,5105.0,232,0
2026-03-09 03:10:00,5105.6,5107.0,5104.3,5106.4,194,0
2026-03-09 03:11:00,5106.6,5108.6,5104.7,5107.1,296,0
2026-03-09 03:12:00,5107.3,5109.5,5105.7,5105.9,383,0
2026-03-09 03:13:00,5105.8,5107.2,5103.0,5105.8,269,0
2026-03-09 03:14:00,5106.2,5107.6,5103.6,5104.1,176,0
2026-03-10 02:55:00,5185.1,5185.9,5183.8,5185.3,103,0
2026-03-10 02:56:00,5185.4,5185.4,5184.7,5184.8,86,0
2026-03-10 02:57:00,5184.6,5185.0,5182.9,5183.0,98,0
2026-03-10 02:58:00,5182.8,5183.8,5182.2,5183.3,135,0
2026-03-10 02:59:00,5183.5,5184.4,5183.0,5184.4,90,0
2026-03-10 03:00:00,5184.3,5185.0,5182.6,5184.4,133,1
2026-03-10 03:01:00,5183.6,5186.4,5183.1,5184.5,144,1
2026-03-10 03:02:00,5184.4,5185.2,5179.5,5180.2,311,1
2026-03-10 03:03:00,5179.9,5184.9,5179.7,5184.9,251,1
2026-03-10 03:04:00,5184.7,5187.1,5183.8,5186.6,193,1
2026-03-10 03:05:00,5186.6,5188.1,5185.7,5187.6,180,0
2026-03-10 03:06:00,5187.5,5187.5,5183.5,5184.2,177,0
2026-03-10 03:07:00,5184.1,5184.7,5182.6,5184.1,89,0
2026-03-10 03:08:00,5183.6,5183.7,5181.7,5181.9,122,0
2026-03-10 03:09:00,5181.8,5182.6,5180.6,5181.4,207,0
2026-03-10 03:10:00,5181.7,5185.4,5181.3,5185.1,234,0
2026-03-10 03:11:00,5185.0,5185.3,5180.7,5181.6,146,0
2026-03-10 03:12:00,5181.4,5182.7,5180.5,5182.3,106,0
2026-03-10 03:13:00,5182.7,5183.2,5182.4,5182.4,85,0
2026-03-10 03:14:00,5182.7,5184.0,5182.7,5183.5,48,0
2026-03-11 02:55:00,5205.3,5206.2,5203.5,5204.2,143,0
2026-03-11 02:56:00,5204.1,5205.1,5203.9,5204.9,101,0
2026-03-11 02:57:00,5204.9,5206.6,5204.9,5206.3,106,0
2026-03-11 02:58:00,5206.4,5206.5,5205.6,5205.9,63,0
2026-03-11 02:59:00,5206.0,5206.8,5205.0,5205.0,89,0
2026-03-11 03:00:00,5205.1,5206.4,5203.0,5206.3,287,1
2026-03-11 03:01:00,5206.3,5208.0,5206.2,5206.5,208,1
2026-03-11 03:02:00,5206.7,5207.0,5203.6,5203.7,141,1
2026-03-11 03:03:00,5203.9,5206.9,5203.3,5206.7,164,1
2026-03-11 03:04:00,5207.0,5209.4,5206.4,5208.2,191,1
2026-03-11 03:05:00,5207.8,5208.5,5205.3,5206.9,184,0
2026-03-11 03:06:00,5206.8,5207.7,5205.8,5207.5,126,0
2026-03-11 03:07:00,5207.5,5209.8,5207.4,5208.7,183,0
2026-03-11 03:08:00,5208.5,5209.3,5206.5,5206.5,164,0
2026-03-11 03:09:00,5206.3,5207.4,5203.9,5205.6,241,0
2026-03-11 03:10:00,5205.7,5207.2,5204.6,5206.1,179,0
2026-03-11 03:11:00,5205.9,5206.4,5204.8,5205.1,91,0
2026-03-11 03:12:00,5205.0,5205.8,5205.0,5205.4,31,0
2026-03-11 03:13:00,5205.2,5206.1,5204.7,5206.1,86,0
2026-03-11 03:14:00,5205.6,5206.6,5205.4,5206.6,81,0
2026-03-12 02:55:00,5174.0,5174.4,5172.4,5173.4,102,0
2026-03-12 02:56:00,5173.6,5174.0,5172.0,5172.4,99,0
2026-03-12 02:57:00,5172.2,5172.2,5170.8,5171.6,145,0
2026-03-12 02:58:00,5171.7,5172.5,5171.2,5171.6,139,0
2026-03-12 02:59:00,5171.7,5173.1,5171.7,5172.3,96,0
2026-03-12 03:00:00,5171.9,5172.2,5169.9,5170.5,301,1
2026-03-12 03:01:00,5171.0,5171.9,5170.4,5170.8,113,1
2026-03-12 03:02:00,5170.8,5173.3,5170.7,5172.3,118,1
2026-03-12 03:03:00,5172.1,5173.3,5171.9,5173.2,73,1
2026-03-12 03:04:00,5173.1,5173.2,5171.6,5172.2,63,1
2026-03-12 03:05:00,5172.4,5173.2,5172.3,5173.0,70,0
2026-03-12 03:06:00,5173.2,5173.7,5172.8,5173.4,101,0
2026-03-12 03:07:00,5173.6,5173.8,5172.6,5173.2,99,0
2026-03-12 03:08:00,5173.5,5174.0,5171.3,5171.5,106,0
2026-03-12 03:09:00,5171.6,5172.9,5171.6,5172.1,104,0
2026-03-12 03:10:00,5172.1,5173.6,5171.9,5173.0,77,0
2026-03-12 03:11:00,5173.2,5174.2,5173.1,5173.8,111,0
2026-03-12 03:12:00,5174.0,5174.3,5173.2,5173.2,99,0
2026-03-12 03:13:00,5173.3,5173.9,5172.8,5173.8,71,0
2026-03-12 03:14:00,5173.9,5176.2,5173.9,5176.0,144,0
2026-03-13 02:55:00,5092.0,5093.6,5091.3,5091.8,213,0
2026-03-13 02:56:00,5091.6,5093.1,5091.3,5092.7,106,0
2026-03-13 02:57:00,5093.0,5094.6,5091.4,5092.9,207,0
2026-03-13 02:58:00,5092.7,5094.6,5091.2,5091.2,103,0
2026-03-13 02:59:00,5091.6,5093.0,5090.5,5092.2,198,0
2026-03-13 03:00:00,5092.2,5092.9,5087.6,5091.1,514,1
2026-03-13 03:01:00,5090.8,5091.7,5088.0,5089.1,231,1
2026-03-13 03:02:00,5089.4,5092.8,5089.4,5091.7,155,1
2026-03-13 03:03:00,5091.8,5093.3,5091.3,5093.0,193,1
2026-03-13 03:04:00,5093.0,5094.4,5092.2,5094.0,134,1
2026-03-13 03:05:00,5093.9,5095.7,5093.2,5094.8,192,0
2026-03-13 03:06:00,5094.7,5096.5,5093.3,5093.3,265,0
2026-03-13 03:07:00,5093.9,5094.8,5092.5,5093.7,88,0
2026-03-13 03:08:00,5094.1,5096.6,5094.1,5095.9,87,0
2026-03-13 03:09:00,5096.0,5097.6,5094.2,5094.8,210,0
2026-03-13 03:10:00,5095.2,5096.1,5093.7,5094.1,214,0
2026-03-13 03:11:00,5094.1,5096.0,5094.1,5095.8,67,0
2026-03-13 03:12:00,5095.9,5097.0,5095.5,5096.6,180,0
2026-03-13 03:13:00,5096.4,5098.4,5095.9,5096.2,202,0
2026-03-13 03:14:00,5096.2,5096.6,5094.2,5094.2,161,0
2026-03-16 02:55:00,5013.4,5014.5,5012.4,5014.3,179,0
