date,open,high,low,close,volume
2025-06-11,38897.403933,38932.650771,38570.111861,38670.817114,935
2025-06-12,38354.542743,38560.372095,38329.441602,38449.927077,1123
2025-06-13,38329.441602,38439.886621,38153.733619,38234.057268,1888
2025-06-16,38640.695745,38886.686922,38640.695745,38851.545326,1589
2025-06-17,38640.695745,38736.080079,38470.007989,38515.190042,1180
2025-06-18,38891.70715,39067.415134,38826.444185,38931.868975,2361
2025-06-19,38811.383501,38811.383501,38630.655289,38665.796886,391
2025-06-20,38821.423957,38831.464413,38485.068674,38635.675517,1339
2025-06-23,38695.918254,38871.626238,38464.987761,38871.626238,1831
2025-06-24,38921.828519,39062.394906,38851.545326,39007.172397,1224
2025-06-25,39333.487224,39338.507452,39132.6781,39218.021977,1479
2025-06-26,39704.984104,40061.420299,39639.721138,40051.379843,1423
2025-06-27,40663.847672,40899.798393,40603.604935,40834.535428,1739
2025-06-30,40648.786988,40648.786988,40478.099232,40503.200373,1719
2025-07-01,39935.914597,40051.379843,39820.44935,39820.44935,1060
2025-07-02,39900.773,40001.177562,39870.651631,39981.09665,907
2025-07-03,40181.905774,40347.573302,40181.905774,40302.391249,528
2025-07-04,39976.076422,40056.400071,39966.035965,39971.056194,257
2025-07-07,40061.420299,40156.804634,39604.579542,39604.579542,2004
2025-07-08,40101.582124,40282.310336,40086.52144,40181.905774,1290
2025-07-09,40061.420299,40186.926002,39971.056194,40141.743949,926
2025-07-10,39880.692088,39971.056194,39825.469578,39940.934825,850
2025-07-11,39624.660454,39775.267297,39589.518857,39684.903191,646
2025-07-14,39589.518857,39750.166157,39519.235664,39699.963876,806
2025-07-15,40011.218018,40026.278703,39780.287525,39815.429122,1522
2025-07-16,39855.590947,39860.611175,39338.507452,39765.226841,3045
2025-07-17,40051.379843,40322.472161,40036.319159,40262.229424,1258
2025-07-18,39986.116878,39986.116878,39840.530263,39930.894369,1523
2025-07-21,39930.894369,40136.723721,39930.894369,40021.258475,696
2025-07-22,39875.671859,39875.671859,39649.761595,39820.44935,1104
2025-07-23,41703.034891,41969.10698,41597.6101,41928.945156,3564
2025-07-24,41848.621506,41989.187893,41753.237172,41878.742874,1392
2025-07-25,41572.50896,41622.711241,41472.104398,41602.630329,996
2025-07-28,41035.344552,41050.405237,40889.757937,41025.304096,1137
2025-07-29,41100.607518,41120.68843,40789.353375,40884.737709,1045
2025-07-30,40965.061359,40980.122043,40688.948813,40939.960218,1246
2025-07-31,41291.376186,41291.376186,40794.373603,40995.182728,1515
2025-08-01,40402.795811,40422.876723,39940.934825,40136.723721,2077
2025-08-04,40528.301513,40844.575884,40513.240829,40824.494972,1083
2025-08-05,40829.5152,40859.636569,40538.34197,40714.049953,1461
2025-08-06,40869.677025,41095.58729,40809.434288,41000.202956,1347
2025-08-07,41472.104398,41517.286451,41206.032308,41366.679607,1137
2025-08-08,42245.219526,42581.57481,42205.057701,42481.170247,2093
2025-08-11,42536.392757,42606.67595,42425.947738,42471.129791,938
2025-08-12,43289.426973,43565.539519,43229.184235,43500.276553,1443
2025-08-13,43374.770851,43419.952904,43244.24492,43299.467429,1185
2025-08-14,42882.788496,43088.617848,42872.74804,42993.233514,859
2025-08-15,43665.944081,43691.045221,43435.013588,43590.640659,1228
2025-08-18,44057.521873,44132.825295,43957.117311,43992.258908,740
2025-08-19,43866.753205,43871.773433,43510.317009,43570.559747,1101
2025-08-20,43113.718989,43113.718989,42747.242337,43038.415567,1725
2025-08-21,42772.343478,42948.051461,42717.120968,42847.646899,1343
2025-08-22,42922.950321,43299.467429,42892.828952,43153.880814,1494
2025-08-25,42882.788496,42897.84918,42707.080512,42712.10074,603
2025-08-26,42541.412985,42727.161425,42526.3523,42727.161425,578
2025-08-27,42591.615266,42782.383934,42551.453441,42661.898459,757
2025-08-28,43048.456024,43189.022411,42993.233514,43103.678533,864
2025-08-29,42571.534353,42581.57481,42215.098158,42285.381351,1286
2025-09-01,42516.311844,42581.57481,42476.150019,42521.332072,163
2025-09-02,42034.369946,42355.664545,41928.945156,42355.664545,1465
2025-09-03,42340.60386,42395.82637,42099.632911,42305.462264,972
2025-09-04,42702.060284,43098.658305,42692.019828,43093.638077,883
2025-09-05,43299.467429,43389.831535,42767.32325,43093.638077,1715
2025-09-08,43997.279136,44213.148945,43962.137539,44152.906207,1394
2025-09-09,43339.629254,43786.429555,43254.285376,43776.389099,1092
2025-09-10,44067.562329,44198.08826,43992.258908,44032.420733,1817
2025-09-11,44797.064621,44968.103385,44797.064621,44922.828418,1139
2025-09-12,44832.278484,44937.920074,44761.850757,44812.156276,1010
2025-09-15,44827.247932,45103.928286,44807.125724,45063.683871,906
2025-09-16,44978.164489,44993.256145,44797.064621,44887.614555,1086
2025-09-17,44963.072833,45088.836631,44711.545238,45003.317248,1950
2025-09-18,45843.419415,46089.916458,45808.205551,45979.244316,1107
2025-09-19,45446.005815,45446.005815,45209.569876,45415.822504,870
2025-09-22,45612.014028,45863.541622,45601.952924,45848.449967,974
2025-09-23,45873.602726,45949.061004,45622.075131,45702.563962,799
2025-09-24,45933.969349,45974.213764,45637.166787,45788.083344,998
2025-09-25,45531.525197,45783.052792,45375.578089,45737.777825,1209
2025-09-26,45496.311334,45586.861268,45295.089258,45561.708509,1155
2025-09-29,45536.555749,45632.136235,45405.7614,45496.311334,1352
2025-09-30,45048.592215,45244.783739,44988.225593,45234.722635,1454
2025-10-01,45048.592215,45229.692084,45043.561663,45204.539324,1506
2025-10-02,45556.677957,45591.89182,45295.089258,45415.822504,1494
2025-10-03,46351.505156,46577.879991,46260.955222,46426.963434,1406
2025-10-06,48816.475584,49103.217042,48730.956202,48972.422693,2423
2025-10-07,48575.009093,48625.314612,48207.778805,48449.245296,1946
2025-10-08,48323.481499,48605.192405,48323.481499,48544.825782,1181
2025-10-09,49284.316911,49329.591878,48856.72,48922.117174,2460
2025-10-10,48031.709489,48142.38163,45596.922372,45652.258443,5775
2025-10-13,47126.210148,47458.226573,47015.538006,47377.737743,2264
2025-10-14,47151.362907,47689.63196,46970.263039,47362.646087,2859
2025-10-15,48559.917438,48685.681235,48011.587281,48439.184192,3581
2025-10-16,48871.811655,48891.933863,48167.53439,48414.031433,4206
2025-10-17,48368.756466,48725.92565,48298.328739,48700.772891,3253
2025-10-20,49882.952586,50189.816252,49882.952586,50048.960799,1729
2025-10-21,49867.86093,49933.258105,49611.302784,49762.219341,1147
2025-10-22,49475.477883,49535.844505,48836.597792,49208.858632,2984
2025-10-23,49088.125387,49475.477883,49088.125387,49389.9585,1582
2025-10-24,49903.074794,50053.99135,49842.708171,49938.288657,1055
2025-10-27,50823.66579,50959.490691,50778.390823,50919.246276,1132
2025-10-28,50984.643451,51205.987734,50858.879654,51070.162833,1206
2025-10-29,51643.645749,51734.195683,51226.109942,51447.454225,2119
2025-10-30,51930.387207,52181.914802,51688.920716,51960.570518,1552
2025-10-31,52825.825444,52911.344826,52473.686812,52674.908887,2044
2025-11-03,53006.925312,53022.016968,52614.542265,52866.069859,1459
2025-11-04,51688.920716,51945.478863,51507.820848,51568.187471,2056
2025-11-05,51100.346144,51759.348443,51060.101729,51603.401334,2256
2025-11-06,51140.59056,51180.834975,50421.221639,50687.840889,2586
2025-11-07,50531.89378,50879.001861,49903.074794,50873.971309,2645
2025-11-10,51366.965395,51714.073476,51120.468352,51693.951268,1456
2025-11-11,51286.476565,51583.279126,51145.621112,51568.187471,1258
2025-11-12,51709.042924,51895.173344,51487.69864,51764.378995,1065
2025-11-13,51160.712767,51195.92663,50391.038327,50451.40495,2561
2025-11-14,50250.182874,51120.468352,50139.510733,50818.635238,2221
2025-11-17,50416.191087,50808.574135,49842.708171,50169.694044,2161
2025-11-18,49062.972627,49455.355675,48756.108962,48997.575453,2881
2025-11-19,49425.172364,50194.846803,49299.408566,50184.7857,3187
2025-11-20,50406.129983,50572.138196,48695.742339,48720.895098,4046
2025-11-21,49012.667108,49405.050156,48489.489711,49032.789316,3605
2025-11-24,49299.408566,49973.50252,49279.286359,49862.830378,1972
2025-11-25,49093.155939,49515.722298,48595.131301,49490.569538,1964
2025-11-26,50033.869143,50536.924332,49958.410864,50471.527158,1494
2025-11-27,50380.977224,50426.252191,50325.641153,50380.977224,133
2025-11-28,50446.374398,50567.107644,50426.252191,50562.077092,539
2025-12-01,49550.936161,49973.50252,49540.875057,49787.3721,1785
2025-12-02,49938.288657,50053.99135,49601.24168,49857.799827,1602
2025-12-03,49772.280444,50225.030115,49671.669406,50174.724596,1417
2025-12-04,51090.285041,51120.468352,50707.963097,50939.368484,1304
2025-12-05,50984.643451,51165.743319,50838.757446,50939.368484,1245
2025-12-08,50672.749233,50758.268616,50491.649365,50697.901993,1441
2025-12-09,51125.498904,51346.843187,51065.132281,51090.285041,1034
2025-12-10,50843.787998,51346.843187,50647.596474,51246.232149,1514
2025-12-11,50710.644453,51216.199194,50485.39729,51151.127792,1680
2025-12-12,50850.798242,50890.842182,49934.793116,50390.292933,1964
2025-12-15,50530.446723,50545.4632,50109.985353,50285.177591,923
2025-12-16,49879.732699,50094.968876,49724.562431,49769.611864,1521
2025-12-17,49789.633834,49864.716221,49123.903332,49364.166972,1728
2025-12-18,49629.458074,49769.611864,49344.145002,49439.249359,1351
2025-12-19,50270.161113,50640.567558,50270.161113,50545.4632,1417
2025-12-22,50455.364335,50560.479678,50335.232516,50525.44123,1293
2025-12-23,50745.6829,50880.831197,50610.534603,50665.59502,694
2025-12-24,50530.446723,50665.59502,50450.358843,50605.52911,392
2025-12-25,50530.446723,50665.59502,50450.358843,50605.52911,0
2025-12-26,50800.743317,50945.9026,50580.501648,50890.842182,457
2025-12-29,50485.39729,50630.556573,50410.314903,50545.4632,642
2025-12-30,50760.699378,50895.847675,50715.649945,50750.688393,659
2025-12-31,50705.63896,50935.891615,50455.364335,50560.479678,1112
2026-01-02,51341.336507,51471.479312,50895.847675,51321.314537,1582
2026-01-05,52172.248261,52457.561333,52097.165873,52392.48993,959
2026-01-06,52207.286708,52367.462468,52152.226291,52297.385573,1125
2026-01-07,52192.270231,52277.363603,52067.132918,52092.160381,928
2026-01-08,51641.666056,51771.808861,51516.528744,51726.759429,849
2026-01-09,53393.588429,54044.302453,53328.517027,53728.956426,2674
2026-01-12,54074.335408,54349.637495,54039.296961,54249.527646,1243
2026-01-13,54224.500183,54339.62651,53979.231051,54094.357378,1919
2026-01-14,54164.434273,54414.708898,53954.203588,54209.483706,1719
2026-01-15,54519.82424,54604.917613,54144.412303,54234.511168,1265
2026-01-16,53934.181618,53984.236543,53758.989381,53889.132186,947
2026-01-19,53708.934456,53753.983889,53643.863054,53673.896009,528
2026-01-20,52332.424021,52707.835958,52232.314171,52302.391066,2626
2026-01-21,52928.077627,53658.879531,52792.92933,53408.604907,2700
2026-01-22,54224.500183,54294.577078,54024.280483,54189.461736,1240
2026-01-23,53523.731234,53718.945441,52943.094105,52968.121567,1768
2026-01-26,52812.9513,52913.06115,52672.79751,52687.813988,815
2026-01-27,52963.116075,53268.451117,52898.044672,52978.132552,1215
2026-01-28,53618.835591,53994.247528,53483.687294,53929.176126,2161
2026-01-29,53608.824606,53658.879531,52547.660198,53453.654339,3471
2026-01-30,53743.972904,53939.187111,53283.467594,53588.802636,1991
2026-02-02,53488.692787,54134.401318,53478.681802,53994.247528,1261
2026-02-03,54424.719883,54469.769315,53643.863054,54289.571585,3169
2026-02-04,54975.324057,55255.631637,54284.566093,54800.13182,3694
2026-02-05,54019.274991,54444.741853,53849.088246,53904.148663,3896
2026-02-06,55646.060051,56672.186012,55585.994141,56612.120103,3008
2026-02-09,56281.757598,57433.020871,56196.664226,57397.982424,2561
2026-02-10,57963.603076,58283.954595,57638.246064,58078.729403,1447
2026-02-11,58539.234713,58614.3171,57848.476748,58263.932625,1943
2026-02-12,57763.383376,57833.460271,56642.153057,57072.625412,2120
2026-02-13,57523.119736,57798.421824,57117.674844,57613.218601,2922
2026-02-16,56862.394727,56947.4881,56792.317832,56827.35628,328
2026-02-17,56852.383742,57292.867082,56562.065178,57142.702307,2697
2026-02-18,57327.905529,57838.465763,57252.823142,57628.235079,1346
2026-02-19,57117.674844,57217.784694,56857.389235,57122.680337,1320
2026-02-20,56797.323325,57367.949469,56772.295862,57177.740754,2985
2026-02-23,57102.658367,57252.823142,56617.125595,56887.42219,2151
2026-02-24,57688.300989,58163.822776,57548.147199,57973.614061,1824
2026-02-25,59615.415599,60145.997803,59505.294764,60080.926401,1633
2026-02-26,59199.959722,59199.959722,58379.058953,58719.432442,1994
2026-02-27,58649.355547,58914.64665,58469.157818,58704.415965,1826
2026-03-02,57182.746247,57958.597583,57152.713292,57628.235079,4148
2026-03-03,54269.549616,55791.219334,53678.901501,55315.697547,3742
2026-03-04,55876.312706,56557.059685,55545.950201,56361.845478,2320
2026-03-05,55175.543757,55510.911754,54034.291468,54339.62651,2112
2026-03-06,54049.307946,54529.835225,53814.049799,54109.373856,2464
2026-03-09,53288.473087,54975.324057,52777.912852,54669.989015,4823
2026-03-10,54710.032955,55846.279751,54344.632003,54900.24167,1888
2026-03-11,54674.994508,55200.571219,54399.69242,54680.0,727
2026-03-12,54175.0,54265.0,53430.0,53670.0,1925
2026-03-13,53985.0,54195.0,53015.0,53100.0,1883
2026-03-16,54185.0,54500.0,54090.0,54300.0,1625
2026-03-17,54350.0,54510.0,54030.0,54310.0,1712
2026-03-18,54075.0,54250.0,53220.0,53325.0,2209
2026-03-19,51795.0,53180.0,51740.0,53060.0,3595
2026-03-20,52875.0,52965.0,50920.0,51075.0,3964
2026-03-23,52760.0,53645.0,52600.0,53075.0,3310
2026-03-24,52165.0,53410.0,51980.0,53125.0,3116
2026-03-25,53670.0,53855.0,53200.0,53605.0,1899
2026-03-26,52875.0,53245.0,52115.0,52410.0,2096
2026-03-27,51880.0,51990.0,51220.0,51230.0,2512
2026-03-30,51945.0,52000.0,50935.0,51090.0,2411
