date,open,high,low,close,volume
2025-06-03,22397.425154,22618.572052,22358.704957,22543.990196,331274
2025-06-04,22583.230127,22663.529059,22495.135182,22606.358298,308223
2025-06-05,22673.144142,22800.738885,22352.20828,22364.162166,481792
2025-06-06,22658.07185,22736.81158,22579.33212,22670.285604,347619
2025-06-09,22657.811983,22754.742409,22609.216836,22683.538825,277803
2025-06-10,22698.091383,22860.24845,22600.901089,22817.370379,332166
2025-06-11,22886.235159,22937.16911,22650.795571,22746.946397,406283
2025-06-12,22691.074971,22844.656424,22679.640819,22773.712707,292506
2025-06-13,22535.414581,22717.321548,22452.776845,22506.569334,353507
2025-06-16,22653.913977,22867.784596,22652.354774,22801.778353,126934
2025-06-17,22701.989389,22774.752176,22540.87179,22579.851855,59552
2025-06-18,22629.746337,22735.772111,22514.885081,22589.726804,56249
2025-06-19,22418.994123,22422.372395,22281.52443,22332.718248,6276
2025-06-20,22715.511925,22772.622272,22396.517194,22508.679858,405185
2025-06-23,22503.792035,22734.0342,22368.991036,22712.682133,429130
2025-06-24,22932.8914,23099.591872,22905.879749,23057.916754,311282
2025-06-25,23151.814397,23202.493398,23038.10821,23124.545492,321650
2025-06-26,23206.60946,23352.472373,23128.147046,23330.348545,325258
2025-06-27,23366.364079,23487.78788,23255.744938,23400.064329,391948
2025-06-30,23535.379836,23600.207798,23441.996701,23530.23476,340245
2025-07-01,23463.863275,23511.197977,23250.085354,23350.157089,405533
2025-07-02,23311.569016,23522.002638,23308.481971,23515.828546,310488
2025-07-03,23597.378006,23772.825108,23595.577229,23728.062944,194248
2025-07-04,23582.971792,23611.269712,23552.101334,23571.39537,20680
2025-07-07,23608.954427,23644.1982,23440.710432,23501.679586,377682
2025-07-08,23600.979559,23629.020225,23503.737617,23567.793817,346811
2025-07-09,23645.484469,23782.600753,23584.772569,23712.113207,382730
2025-07-10,23741.697396,23759.962417,23565.735786,23677.641196,318905
2025-07-11,23580.142,23689.474872,23526.375952,23603.552097,350149
2025-07-14,23608.43992,23735.780558,23505.023886,23704.652847,320527
2025-07-15,23873.41135,23896.564193,23677.126688,23685.616064,402023
2025-07-16,23743.755427,23770.25257,23498.078033,23732.436259,452197
2025-07-17,23770.509824,23955.218063,23735.008797,23940.554596,350389
2025-07-18,23977.084638,23986.345775,23841.76913,23902.481031,364659
2025-07-21,23931.036205,24104.425276,23930.007189,24024.41934,326566
2025-07-22,24023.390324,24027.249132,23778.484692,23872.125081,451167
2025-07-23,23936.438535,24097.479423,23818.359033,24090.53357,420952
2025-07-24,24052.202752,24104.168022,23974.254846,24073.812072,356837
2025-07-25,24037.796538,24157.162309,24007.697842,24128.092627,321231
2025-07-28,24153.818009,24211.700117,24116.773459,24191.377066,339700
2025-07-29,24279.872379,24338.783502,24100.823723,24132.465942,462601
2025-07-30,24168.481476,24376.342559,24034.194985,24348.301894,459837
2025-07-31,24436.282699,24441.170521,23966.279977,24006.411573,619878
2025-08-01,23757.389879,23765.879255,23435.822609,23533.579059,595987
2025-08-04,23764.078478,24030.078924,23758.676148,24028.278147,351779
2025-08-05,24025.705609,24076.127357,23754.302833,23762.020448,446906
2025-08-06,23841.511877,24125.520089,23820.15981,24092.591601,417365
2025-08-07,24285.789216,24357.820285,24005.897065,24204.239757,447497
2025-08-08,24224.820062,24457.377511,24212.729133,24455.062227,375355
2025-08-11,24403.868718,24495.193822,24271.89751,24315.116151,360649
2025-08-12,24421.619231,24648.517096,24307.398537,24644.401035,381185
2025-08-13,24742.157485,24766.853852,24579.058566,24622.019953,382410
2025-08-14,24549.988885,24704.341174,24533.010133,24584.71815,406019
2025-08-15,24602.983171,24604.783948,24423.162754,24487.218954,365872
2025-08-18,24457.892019,24515.516874,24407.213017,24478.21507,324628
2025-08-19,24451.975181,24460.207303,24105.711545,24154.58977,478289
2025-08-20,24105.968799,24111.885637,23703.366578,23995.606912,593606
2025-08-21,23935.409519,24025.705609,23789.80386,23895.535178,425088
2025-08-22,23939.52558,24336.210964,23878.81368,24267.009688,411021
2025-08-25,24177.742614,24301.481699,24123.462059,24184.173959,315620
2025-08-26,24151.759978,24296.079369,24106.740561,24292.477816,344035
2025-08-27,24224.048301,24376.342559,24114.715429,24225.077316,363981
2025-08-28,24326.178065,24494.422061,24256.462281,24451.460674,385983
2025-08-29,24338.268995,24354.733239,24076.38461,24135.03848,448188
2025-09-01,24157.162309,24188.804528,24121.918536,24184.173959,23044
2025-09-02,23770.509824,24064.550935,23693.333679,24057.862336,506193
2025-09-03,24103.139007,24207.84131,23994.835151,24136.324749,457800
2025-09-04,24161.792877,24396.665611,24089.247301,24371.197483,392524
2025-09-05,24567.739398,24595.52281,24187.003751,24360.135569,556404
2025-09-08,24474.356263,24581.116597,24449.402643,24489.019731,376489
2025-09-09,24527.093295,24615.331354,24414.416124,24582.917373,393611
2025-09-10,24695.080037,24696.880814,24475.128025,24550.246139,419432
2025-09-11,24672.956209,24743.701008,24603.497679,24703.312159,348270
2025-09-12,24738.298678,24859.979733,24697.909829,24814.960315,320482
2025-09-15,24879.273769,25021.020622,24874.128693,25001.469332,174748
2025-09-16,25050.60481,25062.438486,24962.109498,24997.353271,70480
2025-09-17,24985.262341,25013.045753,24700.225113,24963.653021,93170
2025-09-18,25144.759707,25282.390498,25062.69574,25182.06151,49073
2025-09-19,25237.08478,25359.613449,25176.202551,25332.101814,396362
2025-09-22,25285.739615,25501.502157,25284.465928,25469.914725,386397
2025-09-23,25474.754734,25483.670542,25250.076385,25304.335442,487796
2025-09-24,25356.811338,25371.07663,25093.667647,25216.451054,450803
2025-09-25,25041.955963,25164.73937,24885.292488,25102.328717,571180
2025-09-26,25121.434019,25215.432104,24984.640058,25195.053115,429701
2025-09-29,25321.657582,25448.771524,25250.076385,25281.40908,416494
2025-09-30,25290.834362,25385.851396,25190.72258,25308.920714,430578
2025-10-01,25232.24477,25511.182177,25194.543641,25483.161067,364163
2025-10-02,25642.117178,25645.938239,25467.367351,25580.725475,373070
2025-10-03,25609.765534,25644.919289,25395.531416,25455.394695,420546
2025-10-06,25692.045701,25731.275254,25584.291798,25661.22248,323901
2025-10-07,25715.2268,25743.502647,25458.196806,25529.523266,456287
2025-10-08,25554.997002,25845.39759,25549.138043,25834.443884,363022
