date,open,high,low,close,volume
2025-02-25,110.268721,110.471564,110.175101,110.377944,1094911
2025-02-26,110.362341,110.721217,110.206307,110.627597,432867
2025-02-27,110.346737,110.627597,110.299927,110.627597,101178
2025-02-28,110.83044,111.095697,110.6432,111.002077,18983
2025-03-03,110.752424,111.43897,110.73682,111.314144,7370
2025-03-04,111.563797,111.81345,110.814837,110.814837,5691
2025-03-05,111.142507,111.29854,110.533977,110.533977,3192
2025-03-06,110.627597,110.752424,110.237514,110.596391,2477
2025-03-07,110.892854,111.033284,110.315531,110.471564,1776
2025-03-10,110.939664,111.20492,110.861647,111.095697,601
2025-03-11,111.06449,111.236127,110.658804,110.721217,666
2025-03-12,110.440357,110.674407,110.440357,110.455961,330
2025-03-13,110.331134,110.814837,110.237514,110.799234,619
2025-03-14,110.533977,110.6432,110.409151,110.409151,88
2025-03-17,110.674407,110.705614,110.518374,110.518374,222
2025-03-18,110.377944,110.69001,110.377944,110.596391,100
2025-03-19,110.409151,110.87725,110.346737,110.87725,279
2025-03-20,111.345219,111.360817,110.861651,110.924047,1074711
2025-03-21,111.142432,111.236026,110.87725,110.955245,963261
2025-03-24,110.658865,110.674464,110.30009,110.331288,871437
2025-03-25,110.378084,110.627667,110.346887,110.518475,876468
2025-03-26,110.346887,110.456079,110.206496,110.284491,1101208
2025-03-27,110.222095,110.346887,110.128501,110.30009,1097841
2025-03-28,110.658865,111.064438,110.612068,111.03324,1426555
2025-03-31,111.32962,111.407614,110.939646,111.236026,1940471
2025-04-01,111.392015,111.76639,111.360817,111.47001,1607580
2025-04-02,111.891181,111.891181,110.970844,111.750791,2231307
2025-04-03,112.561936,112.873914,112.327952,112.655529,2271698
2025-04-04,113.404278,113.731856,112.655529,112.811519,2918559
2025-04-07,112.749123,112.920711,111.298422,111.672796,3156709
2025-04-08,111.080037,111.844385,111.080037,111.142432,2643435
2025-04-09,110.643266,110.908448,109.863319,110.565272,2650365
2025-04-10,110.799256,111.095636,110.128501,110.1441,1918741
2025-04-11,109.769726,109.925715,109.067774,109.56694,2010296
2025-04-14,110.097304,110.59647,110.00371,110.487277,1018581
2025-04-15,110.518475,111.002042,110.502876,110.752459,1096395
2025-04-16,110.939646,111.360817,110.721261,111.251625,1010971
2025-04-17,111.142432,111.251625,110.861651,110.970844,750740
2025-04-21,110.705662,111.095636,110.502876,110.549673,791560
2025-04-22,110.705662,110.752459,110.487277,110.487277,807809
2025-04-23,111.189229,111.392015,110.393683,110.456079,1440521
2025-04-24,110.908448,111.064438,110.799256,110.970844,818707
2025-04-25,111.204828,111.516807,111.064438,111.516807,737386
2025-04-28,111.236026,111.781989,111.204828,111.735192,783438
2025-04-29,111.672796,112.047171,111.657197,111.969176,915836
2025-04-30,112.015973,112.312353,111.953577,112.156363,1746740
2025-05-01,112.390347,112.405946,111.579203,111.719593,1165159
2025-05-02,111.236026,111.376416,110.87725,111.048839,1106241
2025-05-05,111.064438,111.080037,110.705662,110.861651,639104
2025-05-06,110.924047,111.204828,110.814855,111.17363,833052
2025-05-07,111.204828,111.501208,111.158031,111.392015,1035319
2025-05-08,111.251625,111.282823,110.502876,110.612068,1175279
2025-05-09,110.721261,110.908448,110.549673,110.549673,620483
2025-05-12,109.894517,110.159699,109.863319,109.894517,851668
2025-05-13,110.097304,110.1441,109.754127,109.956913,762603
2025-05-14,109.816523,109.910116,109.426549,109.473346,1072680
2025-05-15,109.894517,110.237694,109.769726,110.190897,854066
2025-05-16,110.456079,110.487277,109.785325,109.910116,811789
2025-05-19,109.629335,110.1441,109.613736,110.097304,884229
2025-05-20,109.832122,110.066106,109.70733,109.956913,704940
2025-05-21,109.613736,109.754127,109.239362,109.27056,1187729
2025-05-22,109.457747,109.816523,109.317357,109.785325,1096752
2025-05-23,110.112902,110.1441,109.832122,109.878918,844057
2025-05-26,109.832122,109.910116,109.800924,109.894517,26044
2025-05-27,110.097304,110.378084,109.972512,110.237694,555852
2025-05-28,110.066106,110.159699,109.910116,110.019309,275337
2025-05-29,110.253293,110.534074,110.206496,110.44048,86335
2025-05-30,110.456079,110.721261,110.378084,110.643266,14178
2025-06-02,110.456079,110.565272,110.237694,110.393683,1877
2025-06-03,110.487277,110.59647,110.190897,110.331288,3342
2025-06-04,110.549673,110.986443,110.549673,110.986443,757
2025-06-05,110.908448,110.924047,110.549673,110.612068,855
2025-06-06,110.00371,110.066106,109.785325,109.816523,809
2025-06-09,109.941314,110.050507,109.832122,110.00371,59
2025-06-10,110.128501,110.128501,110.00371,110.00371,283
2025-06-11,110.268892,110.487277,110.268892,110.424881,154
2025-06-12,110.861651,110.892849,110.690063,110.861651,527
2025-06-13,110.643266,110.643266,110.268892,110.487277,1777
2025-06-16,110.362485,110.518475,110.315689,110.315689,63
2025-06-17,110.456079,110.674464,110.346887,110.674464,69
2025-06-18,110.861704,111.095754,110.580844,110.658861,980085
2025-06-19,110.799291,110.830498,110.721274,110.736878,57211
2025-06-20,110.518431,110.939721,110.471621,110.799291,720927
2025-06-23,111.064548,111.485838,111.002134,111.080151,1145552
2025-06-24,111.080151,111.532648,111.033341,111.439028,998422
2025-06-25,111.298598,111.595061,111.204978,111.517044,823655
2025-06-26,111.751094,111.938334,111.610664,111.907128,1053676
2025-06-27,111.595061,111.907128,111.548251,111.641871,905907
2025-06-30,111.829111,112.016351,111.673078,111.938334,1385598
2025-07-01,111.860318,111.953938,111.548251,111.766698,1011144
2025-07-02,111.423424,111.595061,111.361011,111.517044,660876
2025-07-03,111.095754,111.204978,110.939721,111.111358,660987
2025-07-04,111.282994,111.314201,111.142564,111.204978,45285
2025-07-07,110.955324,110.986531,110.752481,110.846101,657699
2025-07-08,110.549638,110.721274,110.518431,110.721274,622871
2025-07-09,110.814894,111.189374,110.783688,111.189374,990776
2025-07-10,111.033341,111.080151,110.861704,111.002134,658646
2025-07-11,110.721274,110.752481,110.549638,110.674464,670267
2025-07-14,110.627654,110.768084,110.471621,110.565241,630328
2025-07-15,110.674464,110.690068,110.112744,110.175157,1167048
2025-07-16,110.299984,110.518431,110.253174,110.424811,1391558
2025-07-17,110.502828,110.627654,110.315587,110.456018,674499
2025-07-18,110.674464,110.752481,110.580844,110.721274,542725
2025-07-21,111.048944,111.142564,110.924118,110.955324,664797
2025-07-22,111.064548,111.298598,111.064548,111.173771,767218
2025-07-23,111.002134,111.080151,110.814894,110.892911,802601
2025-07-24,110.487224,110.768084,110.456018,110.752481,765926
2025-07-25,110.627654,110.861704,110.565241,110.783688,622190
