date,open,high,low,close,volume
2025-02-25,6254.222378,6261.778934,6174.487687,6232.334424,1401098
2025-02-26,6240.15155,6278.455471,6196.896784,6243.538972,1247702
2025-02-27,6248.75039,6260.997221,6121.070656,6129.930066,1540646
2025-02-28,6128.366641,6223.735585,6095.013568,6209.664757,1536152
2025-03-03,6237.806412,6250.574386,6067.914196,6123.415794,1581947
2025-03-04,6065.047916,6124.197507,5984.270942,6071.562188,1743767
2025-03-05,6032.737126,6117.943805,5993.912064,6092.66843,1368484
2025-03-06,6017.884586,6067.393054,5961.861845,6004.856041,1598771
2025-03-07,5968.376118,6036.124548,5912.874519,6016.581731,1477006
2025-03-10,5931.896194,5953.002435,5806.822169,5867.274614,1818533
2025-03-11,5846.168373,5882.127155,5768.518249,5812.554728,1778271
2025-03-12,5873.788886,5883.69058,5784.934215,5834.442683,1407762
2025-03-13,5834.703254,5840.696384,5742.20059,5772.166241,1521863
2025-03-14,5807.343311,5887.859714,5798.744472,5867.535185,1184126
2025-03-17,5875.612883,5949.093872,5870.922607,5919.909933,537531
2025-03-18,5896.458553,5898.54312,5836.787821,5855.548924,246344
2025-03-19,5875.352312,5960.29842,5862.584338,5918.607079,181973
2025-03-20,5879.782017,5955.608144,5871.96489,5904.27568,137753
2025-03-21,5850.565234,5910.473039,5838.428739,5908.149029,1019784
2025-03-24,5972.704854,6017.119261,5965.991048,6004.208096,682798
2025-03-25,6017.635707,6029.255755,5999.560076,6023.574843,640954
2025-03-26,6015.569921,6026.415299,5931.905573,5944.042068,947411
2025-03-27,5931.905573,5969.864397,5908.149029,5930.614456,985236
2025-03-28,5911.764155,5919.769078,5786.525857,5787.042303,1024706
2025-03-31,5746.501246,5859.086603,5715.772673,5830.68204,1361759
2025-04-01,5824.226458,5882.068476,5784.46007,5858.82838,1317834
2025-04-02,5797.629458,5966.249271,5749.599925,5768.708449,1640581
2025-04-03,5693.307246,5722.486479,5593.374831,5599.313966,1444509
2025-04-04,5466.070745,5489.310842,5240.900031,5264.656574,1884614
2025-04-07,5104.299907,5459.615163,5027.091141,5286.605554,2472520
2025-04-08,5445.671105,5478.98191,5103.00879,5176.860653,2119594
2025-04-09,5146.906751,5701.312169,5144.066294,5695.889479,2129896
2025-04-10,5552.317326,5566.003161,5316.04301,5478.20724,2329909
